FID,SHAPE,STRNAM,ZEITRAUM,STELLPL_ANZ,BESCHREIBUNG,WEBLINK2,BEZIRK,SE_SDO_ROWID,SE_ANNO_CAD_DATA,KATEGORIE,KATEGORIE_TXT
BEHINDERTENPARKPLATZOGD.476669,POINT (16.377182754515896 48.20264099933687),Kantgasse,,11,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,1,476669,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476670,POINT (16.375326075145473 48.203548840653916),Hegelgasse,,12,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,1,476670,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476671,POINT (16.375865719042103 48.2040513065776),Hegelgasse,,10,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,1,476671,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476672,POINT (16.37521347852919 48.20387253926683),Johannesgasse,,10,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,1,476672,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476673,POINT (16.37415765344351 48.20336713874194),Schellinggasse,,16,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,1,476673,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476674,POINT (16.37270139251698 48.20355202082318),Krugerstraﬂe,,6,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,1,476674,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476675,POINT (16.379019060960765 48.153577659009166),Jenny-Lind-Gasse,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,10,476675,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476676,POINT (16.326371352250757 48.20532477957748),Haymerlegasse,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,16,476676,,2,Privat ohne Kennzeichen
BEHINDERTENPARKPLATZOGD.476677,POINT (16.43843463704145 48.16111903033044),Neugeb‰udestraﬂe,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,11,476677,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476678,POINT (16.314362065119838 48.2108551503409),Hauptstraﬂe,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,16,476678,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476679,POINT (16.317783595590356 48.21338153768947),Ottakringer Straﬂe,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,16,476679,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476680,POINT (16.353067749164993 48.196798860885245),Kopernikusgasse,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,6,476680,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476681,POINT (16.309378637423084 48.196857498331156),M‰rzstraﬂe,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,14,476681,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476682,POINT (16.401701719331317 48.253925569607354),Freytaggasse,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,21,476682,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476683,POINT (16.350316141997457 48.196883066413065),Dambˆckgasse,,16,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,6,476683,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476684,POINT (16.359988940757304 48.200674994499686),Kˆnigsklostergasse,,4,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,6,476684,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476685,POINT (16.359323898217458 48.20041601703373),Pfauengasse,,3,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,6,476685,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476686,POINT (16.359558148754665 48.20059617939712),Pfauengasse,,5,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,6,476686,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476687,POINT (16.29209108443936 48.1879184122949),Auhofstraﬂe,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,13,476687,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476688,POINT (16.368246591000126 48.15204706269421),Per-Albin-Hansson-Straﬂe,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,10,476688,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476689,POINT (16.371201554919498 48.2033539432584),Walfischgasse,,9,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,1,476689,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476690,POINT (16.370213206525637 48.20139981384412),Bˆsendorferstraﬂe,,19,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,1,476690,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476691,POINT (16.374185565812265 48.20525730775136),Himmelpfortgasse,,7,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,1,476691,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476692,POINT (16.374182240871264 48.20530912194656),Himmelpfortgasse,,8,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,1,476692,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476693,POINT (16.37242295471426 48.20588517688757),Rauhensteingasse,,2,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,1,476693,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476694,POINT (16.375712099514338 48.20544563347539),Weihburggasse,,9,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,1,476694,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476695,POINT (16.3782389027492 48.20630281388587),Cobdengasse,,13,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,1,476695,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476696,POINT (16.37775866831679 48.20729489182483),Zedlitzgasse,,19,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,1,476696,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476697,POINT (16.376944141431164 48.20734538996956),Riemergasse,,8,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,1,476697,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476698,POINT (16.376638972254327 48.20700629339164),Riemergasse,,4,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,1,476698,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476699,POINT (16.376430629637547 48.20677549048486),Riemergasse,,4,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,1,476699,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476700,POINT (16.376208585405305 48.206496523382754),Riemergasse,,5,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,1,476700,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476701,POINT (16.40114627075461 48.14226681937636),Kurbadstraﬂe,nur bei Veranstaltungen,4,Kurbad Oberlaa,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,10,476701,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476702,POINT (16.42616348659174 48.131235094434544),Klederinger Straﬂe,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,10,476702,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476703,POINT (16.46993835567408 48.1551099196244),Hoefftgasse,von 8-22h,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,11,476703,,2,Privat ohne Kennzeichen
BEHINDERTENPARKPLATZOGD.476704,POINT (16.466104091184384 48.15539954081297),Ernst-Heiss-Gasse,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,11,476704,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476705,POINT (16.463398982774525 48.154494487263264),Svetelskystraﬂe,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,11,476705,,2,Privat ohne Kennzeichen
BEHINDERTENPARKPLATZOGD.476706,POINT (16.460876725831433 48.15206742659602),Rosa-Jochmann-Ring,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,11,476706,,2,Privat ohne Kennzeichen
BEHINDERTENPARKPLATZOGD.476707,POINT (16.45685559949705 48.15559085027289),Lichnowskygasse,von 8-22h,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,11,476707,,2,Privat ohne Kennzeichen
BEHINDERTENPARKPLATZOGD.476708,POINT (16.45346784698031 48.158654539679794),Meidlgasse,von 8-18h,1,Friedhof Kaiserebersdorf,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,11,476708,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476709,POINT (16.302598799405093 48.218240806574606),Wilhelminenstraﬂe,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,16,476709,,2,Privat ohne Kennzeichen
BEHINDERTENPARKPLATZOGD.476710,POINT (16.403474723524 48.189221879497204),Viehmarktgasse,,1,f¸r Mitarbeiter,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,3,476710,,2,Privat ohne Kennzeichen
BEHINDERTENPARKPLATZOGD.476603,POINT (16.29473108261043 48.19223548399041),Cumberlandstraﬂe,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,14,476603,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476604,POINT (16.294018211375533 48.19166931251373),Weinzierlgasse,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,14,476604,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476605,POINT (16.469895664448938 48.15512573340763),Hoefftgasse,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,11,476605,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476606,POINT (16.384271253082307 48.19536743590237),Rennweg,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,3,476606,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476607,POINT (16.343270982969884 48.19969931342009),Schottenfeldgasse,,1,Wiener Hilfswerk,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,7,476607,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476608,POINT (16.318520520240238 48.215939345089964),R¸ckertgasse,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,16,476608,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476609,POINT (16.302776174835177 48.22005725943545),Sonnenthalgasse,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,16,476609,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476610,POINT (16.293896583143407 48.149306598367),Hˆdlgasse,v. 7-20h,2,Pflegeheim,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,23,476610,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476611,POINT (16.284130185071298 48.146075061980916),Amstergasse,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,23,476611,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476612,POINT (16.340848159404533 48.19110792066018),Gfrornergasse,,4,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,6,476612,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476613,POINT (16.39503106405896 48.20362292389949),Parkgasse,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,3,476613,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476614,POINT (16.35195566326736 48.23313498609852),Werkmanngasse,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,19,476614,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476615,POINT (16.367692069139895 48.17274996825838),Schrˆttergasse,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,10,476615,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476616,POINT (16.33023842288143 48.175392608215944),Meidlinger Hauptstraﬂe,"Mo.-Fr. (werkt.) v. 9-18h, Sa. (werkt.) v. 9-12h",1,Fuﬂg‰ngerzone,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,12,476616,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476617,POINT (16.33041047906261 48.17661306523253),Sechtergasse,"Mo.-Fr. (werkt.) v. 9-18h, Sa. (werkt.) v. 9-12h",1,Fuﬂg‰ngerzone,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,12,476617,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476618,POINT (16.329556295821774 48.17694000597751),Ratschkygasse,"Mo.-Fr. (werkt.) v. 9-18h, Sa. (werkt.) v. 9-12h",1,Fuﬂg‰ngerzone,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,12,476618,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476619,POINT (16.330523239338735 48.17735176756046),Zeleborgasse,"Mo.-Fr. (werkt.) v. 9-18h, Sa. (werkt.) v. 9-12h",1,Fuﬂg‰ngerzone,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,12,476619,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476620,POINT (16.33025052182163 48.17810887349224),Rauchgasse,"Mo.-Fr. (werkt.) v. 9-18h, Sa. (werkt.) v. 9-12h",1,Fuﬂg‰ngerzone,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,12,476620,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476621,POINT (16.33042720240457 48.178812365964355),Krichbaumgasse,"Mo.-Fr. (werkt.) v. 9-18h, Sa. (werkt.) v. 9-12h",1,Fuﬂg‰ngerzone,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,12,476621,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476622,POINT (16.416776004417322 48.29274430029844),Lazarsfeldgasse,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,21,476622,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476623,POINT (16.330417616712545 48.179271487509624),Bonygasse,"Mo.-Fr. (werkt.) v. 9-18h, Sa. (werkt.) v. 9-12h",1,Fuﬂg‰ngerzone,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,12,476623,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476624,POINT (16.42993051164291 48.174620836682266),Unter der Kirche,vom 1.4.-1.12.,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,11,476624,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476625,POINT (16.330353928600655 48.17971767971575),Hilschergasse,"Mo.-Fr. (werkt.) v. 9-18h, Sa. (werkt.) v. 9-12h",1,Fuﬂg‰ngerzone,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,12,476625,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476626,POINT (16.335260328344287 48.17732750931594),Wilhelmstraﬂe,,1,Verein,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,12,476626,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476627,POINT (16.2969608427105 48.166917798855906),Schurzgasse,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,12,476627,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476628,POINT (16.29167393949419 48.19130702945095),Penzinger Straﬂe,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,14,476628,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476304,POINT (16.292881595941644 48.16217042226053),Wundtgasse,Mo.-Fr. (werkt.) v. 8-18h,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,12,476304,,2,Privat ohne Kennzeichen
BEHINDERTENPARKPLATZOGD.476305,POINT (16.345864566866815 48.2103447713081),Kupkagasse,,2,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,8,476305,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476306,POINT (16.38414182548597 48.163459137739586),Katharinengasse,,2,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,10,476306,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476307,POINT (16.342824038367173 48.19645522050493),Mariahilfer Straﬂe,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,7,476307,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476308,POINT (16.343550747699396 48.1965801156155),Mariahilfer Straﬂe,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,6,476308,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476309,POINT (16.343629616418944 48.196593006686065),Mariahilfer Straﬂe,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,6,476309,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476310,POINT (16.382311836252107 48.267107334352154),Christian-Bucher-Gasse,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,21,476310,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476311,POINT (16.41034111007065 48.25335257545739),Theodor-Kˆrner-Gasse,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,21,476311,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476312,POINT (16.391409412777186 48.17190681053206),Puchsbaumgasse,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,10,476312,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476313,POINT (16.3419976652465 48.17897378498666),Rizygasse,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,12,476313,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476314,POINT (16.445257553288133 48.27096044706004),Pastorstraﬂe,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,21,476314,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476315,POINT (16.259072086201723 48.13770105539737),An der Liesing,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,23,476315,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476316,POINT (16.376214521920303 48.17490723570452),Leibnizgasse,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,10,476316,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476317,POINT (16.398888778989047 48.196520528240306),St.-Nikolaus-Platz,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,3,476317,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476318,POINT (16.356051624855176 48.19878246221851),Windm¸hlgasse,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,6,476318,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476319,POINT (16.35705300451204 48.199472868564676),Windm¸hlgasse,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,6,476319,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476320,POINT (16.34951560460288 48.19367903288198),Gumpendorfer Straﬂe,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,6,476320,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476321,POINT (16.341143910041108 48.19819300476869),Kaiserstraﬂe,Mo.-Fr. (werkt.) v. 9-14h,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,7,476321,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476322,POINT (16.266143509965772 48.16488601395864),Kalmanstraﬂe,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,13,476322,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476323,POINT (16.42491883326292 48.22762111577332),Moissigasse,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,22,476323,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476324,POINT (16.368386478066014 48.206340745468125),Dorotheergasse,,4,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,1,476324,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476325,POINT (16.368651848037413 48.20706500593138),Stallburggasse,,8,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,1,476325,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476326,POINT (16.368074996929174 48.20725228125697),Stallburggasse,,7,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,1,476326,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476327,POINT (16.367487981283475 48.2074768028337),Habsburgergasse,,6,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,1,476327,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476328,POINT (16.36814508977824 48.21119330166767),Am Hof,,11,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,1,476328,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476329,POINT (16.380205661080314 48.208109135477265),Biberstraﬂe,,15,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,1,476329,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476330,POINT (16.379456087029066 48.208134521992704),Dominikanerbastei,,9,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,1,476330,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476331,POINT (16.38050494964664 48.2095354975244),Rosenbursenstraﬂe,,24,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,1,476331,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476332,POINT (16.380068938006826 48.21100780626671),Dominikanerbastei,,10,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,1,476332,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476333,POINT (16.379445417370007 48.20929869720062),Barbaragasse,,11,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,1,476333,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476334,POINT (16.378736284420274 48.20900308606412),Postgasse,,14,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,1,476334,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476335,POINT (16.3788762376672 48.2096207977227),Postgasse,,4,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,1,476335,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476336,POINT (16.378575720035254 48.21011538548358),Fleischmarkt,,6,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,1,476336,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476337,POINT (16.37585490150268 48.209636528822834),Sonnenfelsgasse,,8,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,1,476337,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476338,POINT (16.374719670550217 48.20999829909877),Lugeck,,5,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,1,476338,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476339,POINT (16.37587970862566 48.210840201483975),Fleischmarkt,,7,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,1,476339,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476340,POINT (16.38029886949087 48.15515653415772),Fingergasse,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,10,476340,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476341,POINT (16.385379105040453 48.155014164761305),Herogasse,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,10,476341,,3,Privat mit Kennzeichen
BEHINDERTENPARKPLATZOGD.476342,POINT (16.389305561637226 48.168065757401756),Emil-Fucik-Gasse,,1,,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,10,476342,,2,Privat ohne Kennzeichen
BEHINDERTENPARKPLATZOGD.476343,POINT (16.449729406217905 48.1592178208999),Meidlgasse,"Sa v. 18-19h, So und Feiertag v. 8-10h",2,St. Klemens Kirche,http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,11,476343,,1,Allgemein
BEHINDERTENPARKPLATZOGD.476344,POINT (16.44086113460964 48.156914389567326),Franz-Peska-Gasse,,1,"Krematorium, Zentralfriedhof",http://www.wien.gv.at/verkehr/parken/behindertenparkplaetze/,11,476344,,1,Allgemein
