FID,OBJECTID,SHAPE,TEXT13ID,P_TYP,T_TEXT,T_LANG,O,P,SE_ANNO_CAD_DATA
OEFFGRUENPKTGOGD.1976,1976,POINT (16.398415105895392 48.27630456985802),Ödenburger S*,Z,Ödenburger Straße,Ödenburger Straße,1,0,
OEFFGRUENPKTGOGD.1977,1977,POINT (16.39889209644516 48.27691127676767),Ödenburger S*,Z,Ödenburger Straße,Ödenburger Straße,1,0,
OEFFGRUENPKTGOGD.1978,1978,POINT (16.400575730258392 48.2749735246651),Ödenburger S*,Z,Ödenburger Straße,Ödenburger Straße,1,0,
OEFFGRUENPKTGOGD.1979,1979,POINT (16.39721478601893 48.28332932078111),Marchfeldkan*,Z,Marchfeldkanal,Marchfeldkanal,10,0,
OEFFGRUENPKTGOGD.1980,1980,POINT (16.3987056548421 48.2828840640743),Marchfeldkan*,Z,Marchfeldkanal,Marchfeldkanal,1,0,
OEFFGRUENPKTGOGD.1981,1981,POINT (16.394088025034097 48.28799018681351),Marchfeldkan*,Z,Marchfeldkanal/Ziegelofen,Ziegelofenweg,1,0,
OEFFGRUENPKTGOGD.1982,1982,POINT (16.39575581719218 48.292504931580396),Feld-Streb.O,Z,Marchfeldkanal/Strebersdo,Strebersdorfer Straße,1,0,
OEFFGRUENPKTGOGD.1983,1983,POINT (16.392823706876488 48.28883331575842),Marchfeldkan*,Z,Marchfeldkanal/Ziegelofen,Ziegelofenweg,1,0,
OEFFGRUENPKTGOGD.1984,1984,POINT (16.399478925765326 48.29076004555011),Marchfeldkan*,Z,Marchfeldkanal/Hasswellga,Hasswellgasse,1,0,
OEFFGRUENPKTGOGD.1985,1985,POINT (16.41204976389918 48.29866143503687),Feld-Streb.O,Z,Marchfeldkanal/Orasteig,Orasteig,1,0,
OEFFGRUENPKTGOGD.1986,1986,POINT (16.409536352836692 48.29414180187582),Feld-Streb.O,Z,Marchfeldkanal/Orasteig,Orasteig,1,0,
OEFFGRUENPKTGOGD.1987,1987,POINT (16.41040616850118 48.29180424548584),Marchfeldkan*,Z,Marchfeldkanal,Marchfeldkanal,10,0,
OEFFGRUENPKTGOGD.1988,1988,POINT (16.412325942616448 48.29829216991098),Feld-Streb.O,Z,Marchfeldkanal/Orasteig,Orasteig,1,0,
OEFFGRUENPKTGOGD.1989,1989,POINT (16.418239903573443 48.29385391270118),Park Kummerg*,Z,Park Kummergasse,Parkanlage Kummergasse,1,0,
OEFFGRUENPKTGOGD.1990,1990,POINT (16.41729226412702 48.29348487301971),Park Kummerg*,Z,Park Kummergasse,Parkanlage Kummergasse,1,0,
OEFFGRUENPKTGOGD.1991,1991,POINT (16.42370043960311 48.286903642481086),Großschopfpl*,Z,Großschopfplatz,Großschopfplatz,1,0,
OEFFGRUENPKTGOGD.1992,1992,POINT (16.424864543981396 48.28658837645081),Großschopfpl*,Z,Großschopfplatz,Großschopfplatz,1,0,
OEFFGRUENPKTGOGD.1993,1993,POINT (16.429604225870293 48.28647886459269),In den Winke*,Z,In den Winkeln,In den Winkeln,1,0,
OEFFGRUENPKTGOGD.1994,1994,POINT (16.430357681027743 48.2933588585731),In den Winke*,Z,In den Winkeln,In den Winkeln,1,0,
OEFFGRUENPKTGOGD.1995,1995,POINT (16.424561338424734 48.29724904218819),Johann-Weber*,Z,Johann-Weber-Straße,Johann-Weber-Straße,1,0,
OEFFGRUENPKTGOGD.1996,1996,POINT (16.42449947978206 48.2970174291115),Johann-Weber*,Z,Johann-Weber-Straße,Johann-Weber-Straße,1,0,
OEFFGRUENPKTGOGD.1997,1997,POINT (16.427498615916264 48.30872271541986),AckerwHochf,Z,Im Hochfeld/Ackerweg,Im Hochfeld / Ackerweg / Schottergrube,1,0,
OEFFGRUENPKTGOGD.1998,1998,POINT (16.41671376939721 48.30119718066863),Freiheitspla*,Z,Freiheitsplatz,Freiheitsplatz,1,0,
OEFFGRUENPKTGOGD.1999,1999,POINT (16.410180824402364 48.3019228101317),Park Stammer*,Z,Park Stammersdorfe*,Parkanlage Stammersdorfer Straße,1,0,
OEFFGRUENPKTGOGD.2000,2000,POINT (16.298920694131297 48.2330296688709),Stefan-Zweig*,Z,Stefan-Zweig-Platz,Stefan-Zweig-Platz,1,0,
OEFFGRUENPKTGOGD.2001,2001,POINT (16.3005077531944 48.23280247583696),Stefan-Zweig*,Z,Stefan-Zweig-Platz,Stefan-Zweig-Platz,1,0,
OEFFGRUENPKTGOGD.2002,2002,POINT (16.2998071932966 48.23968644495917),Pötzleinsdor*,Z,Pötzleinsdorfer Schloßpa*,Pötzleinsdorfer Schloßpark,100,0,
OEFFGRUENPKTGOGD.2003,2003,POINT (16.300128497843517 48.239045896899825),Pötzleinsdor*,Z,Pötzleinsdorfer Schloßpa*,Pötzleinsdorfer Schloßpark,100,0,
OEFFGRUENPKTGOGD.2004,2004,POINT (16.33163811883168 48.21823060651471),Elterleinpla*,Z,Elterleinplatz,Elterleinplatz,1,0,
OEFFGRUENPKTGOGD.2005,2005,POINT (16.331185818012617 48.21829080107694),Elterleinpla*,Z,Elterleinplatz,Elterleinplatz,1,0,
OEFFGRUENPKTGOGD.2006,2006,POINT (16.353987633384364 48.21759202854842),Ehem. Allgem*,Z,Ehem. Allgem. AKH,Ehem. Allgem. AKH,1,0,
OEFFGRUENPKTGOGD.2007,2007,POINT (16.35358385777321 48.22691800692919),Sobieskiplatz,Z,Sobieskiplatz,Sobieskiplatz,1,0,
OEFFGRUENPKTGOGD.2008,2008,POINT (16.35616391443611 48.23069189135883),Josef-Ludwig*,Z,Josef-Ludwig-Wolf-Park,Josef-Ludwig-Wolf-Park,1,0,
OEFFGRUENPKTGOGD.2009,2009,POINT (16.352549969156353 48.23919989426318),Gatterburgga*,Z,Gatterburggasse,Gatterburggasse,1,0,
OEFFGRUENPKTGOGD.2010,2010,POINT (16.342223604801365 48.2389753629191),Heinrichshüg*,Z,Heinrichshügel,Heinrichshügel,1,0,
OEFFGRUENPKTGOGD.2011,2011,POINT (16.34221978933232 48.23883922873708),Heinrichshüg*,Z,Heinrichshügel,Heinrichshügel,1,0,
OEFFGRUENPKTGOGD.2012,2012,POINT (16.351851600137728 48.244080670754144),Max-Patat-Weg,Z,Max-Patat-Weg,Max-Patat-Weg,1,0,
OEFFGRUENPKTGOGD.2013,2013,POINT (16.35024586906886 48.243256633656976),Max-Patat-Weg,Z,Max-Patat-Weg,Max-Patat-Weg,1,0,
OEFFGRUENPKTGOGD.2014,2014,POINT (16.337178993419673 48.25065691271755),Kaasgrabenga*,Z,Kaasgrabengasse,Kaasgrabengasse,1,0,
OEFFGRUENPKTGOGD.2015,2015,POINT (16.340076494006976 48.24983456174861),Kaasgrabenga*,Z,Kaasgrabengasse,Kaasgrabengasse,1,0,
OEFFGRUENPKTGOGD.2016,2016,POINT (16.33687908915913 48.24962399439922),Delugstraße,Z,Delugstraße,Delugstraße,1,0,
OEFFGRUENPKTGOGD.2017,2017,POINT (16.33200495557569 48.25210688347576),Ettinghausen*,Z,Ettinghausengasse,Ettinghausengasse,1,0,
OEFFGRUENPKTGOGD.2018,2018,POINT (16.332672537148653 48.25295230658212),Ettinghausen*,Z,Ettinghausengasse,Ettinghausengasse,1,0,
OEFFGRUENPKTGOGD.2019,2019,POINT (16.358219564992847 48.25913696409165),Wienerw.Wein,Z,Wildgrube/Zahnradbahnstr,Zahnradbahnstraße,1,0,
OEFFGRUENPKTGOGD.2020,2020,POINT (16.313195241690206 48.2559863207894),WienerwaldNW,Z,W i e n e r w a l d ,Leopoldsberg,100,1,
OEFFGRUENPKTGOGD.2021,2021,POINT (16.296318660296727 48.25412267285146),Wienerw.Wein,Z,Salmannsdorf / Obersieve*,Salmansdorf / Obersievering,100,0,
OEFFGRUENPKTGOGD.2022,2022,POINT (16.31747981514192 48.24336755211547),Park Raffels*,Z,Park Raffelsperger*,Parkanlage Raffelspergergasse,1,0,
OEFFGRUENPKTGOGD.2023,2023,POINT (16.31641533499636 48.2424110744848),Park Glanzin*,Z,Park Glanzinggasse,Parkanlage Glanzinggasse,1,0,
OEFFGRUENPKTGOGD.2024,2024,POINT (16.31606713948346 48.24216187529761),Park Glanzin*,Z,Park Glanzinggasse,Parkanlage Glanzinggasse,1,0,
OEFFGRUENPKTGOGD.2025,2025,POINT (16.382993215378473 48.239982298221875),Park Vorgart*,Z,Park Vorgartenstra*,Parkanlage Vorgartenstraße,1,0,
OEFFGRUENPKTGOGD.2026,2026,POINT (16.38274105457802 48.23861344980075),Park Vorgart*,Z,Park Vorgartenstra*,Parkanlage Vorgartenstraße,1,0,
OEFFGRUENPKTGOGD.2027,2027,POINT (16.38072140353563 48.23925294959283),Park Winarsk*,Z,Park Winarskystraße,Parkanlage Winarskystraße,1,0,
OEFFGRUENPKTGOGD.2028,2028,POINT (16.380209112233185 48.238773119442484),Park Meldema*,Z,Park Meldemannstra*,Parkanlage Meldemannstraße,1,0,
OEFFGRUENPKTGOGD.2029,2029,POINT (16.378316228617326 48.2405110207283),Park Stromst*,Z,Park Stromstraße,Parkanlage Stromstraße,1,0,
OEFFGRUENPKTGOGD.2030,2030,POINT (16.368224135519856 48.23983529205494),Dietmayrgasse,Z,Dietmayrgasse,Dietmayrgasse,1,0,
OEFFGRUENPKTGOGD.2031,2031,POINT (16.39055144806171 48.235407282558036),Park Traisen*,Z,Park Traisengasse,Parkanlage Traisengasse,1,0,
OEFFGRUENPKTGOGD.2032,2032,POINT (16.393572799334468 48.23284599083577),Park Holubst*,Z,Park Holubstraße,Parkanlage Holubstraße,1,0,
OEFFGRUENPKTGOGD.2033,2033,POINT (16.394609771190147 48.23196523868593),Park Holubst*,Z,Park Holubstraße,Parkanlage Holubstraße,1,0,
OEFFGRUENPKTGOGD.2034,2034,POINT (16.393126832783775 48.231247261580705),Vorgartenstr*,Z,Vorgartenstraße,Vorgartenstraße,1,0,
OEFFGRUENPKTGOGD.2035,2035,POINT (16.502255374252467 48.1601840148407),MannswAu,Z,1. Molostraße,1. Molostraße,100,1,
OEFFGRUENPKTGOGD.2036,2036,POINT (16.478834762970013 48.204769737674035),Mühlwasser,Z,Mühlwasser promenade,Mühlwasserpromenade,1,0,
OEFFGRUENPKTGOGD.2037,2037,POINT (16.45989047998992 48.20394217695582),Schillerwass*,Z,Schillerwasser,Schillerwasser,1,0,
OEFFGRUENPKTGOGD.2038,2038,POINT (16.46840932751324 48.19868118187034),Schillerwass*,Z,Schillerwasser,Schillerwasser,1,0,
OEFFGRUENPKTGOGD.2039,2039,POINT (16.458414353528596 48.202932824445796),Schillerwass*,Z,Schillerwasser,Schillerwasser,1,0,
OEFFGRUENPKTGOGD.2040,2040,POINT (16.490899304799647 48.21462694863138),Park Benjows*,Z,Park Benjowskygasse,Parkanlage Benjowskygasse,1,0,
OEFFGRUENPKTGOGD.2041,2041,POINT (16.494067966628712 48.21650586348215),Baranygasse,Z,Baranygasse,Baranygasse,1,0,
OEFFGRUENPKTGOGD.2042,2042,POINT (16.49371773723728 48.21655020847354),Baranygasse,Z,Baranygasse,Baranygasse,1,0,
OEFFGRUENPKTGOGD.2043,2043,POINT (16.4871273487416 48.21726132373915),Siegesplatz,Z,Siegesplatz,Siegesplatz,1,0,
OEFFGRUENPKTGOGD.2044,2044,POINT (16.479922810378252 48.2130496984749),Biberhaufenw*,Z,Biberhaufenweg,Biberhaufenweg,1,0,
OEFFGRUENPKTGOGD.2045,2045,POINT (16.48085902299763 48.213561192354895),Biberhaufenw*,Z,Biberhaufenweg,Biberhaufenweg,1,0,
OEFFGRUENPKTGOGD.2046,2046,POINT (16.476242553130326 48.21314839177017),Park Asperne*,Z,Park Asperner Wiese,Parkanlage Asperner Wiese,1,0,
OEFFGRUENPKTGOGD.2047,2047,POINT (16.47333779172291 48.21355574708685),Wulzendorf-S*,Z,Wulzendorf-Straße,Wulzendorfstraße,1,0,
OEFFGRUENPKTGOGD.2048,2048,POINT (16.47331272346582 48.21076047304727),Mühlwasser,Z,Mühlwasser,Mühlwasser,1,0,
OEFFGRUENPKTGOGD.2049,2049,POINT (16.470955530702877 48.21223859064004),Leo-Bredl-Ga*,Z,Leo-Bredl-Gasse,Leo-Bredl-Gasse,1,0,
OEFFGRUENPKTGOGD.2050,2050,POINT (16.448848305622406 48.21370435155755),Mühlwasserst*,Z,Mühlwasserstraße,Mühlwasserstraße,1,0,
OEFFGRUENPKTGOGD.2051,2051,POINT (16.4547493324181 48.20780968432934),Zillbauerpla*,Z,Zillbauerplatz,Zillbauerplatz,1,0,
OEFFGRUENPKTGOGD.2052,2052,POINT (16.438522307298623 48.213475439675996),unt.alt.D.,Z,An der unteren Alten Don*,An der unteren Alten Donau,1,0,
OEFFGRUENPKTGOGD.2053,2053,POINT (16.43241904097512 48.21715412391296),unt.alt.D.,Z,An der unteren Alten Don*,An der unteren Alten Donau,1,0,
OEFFGRUENPKTGOGD.2054,2054,POINT (16.41304025290279 48.21996252491448),Handelskai -*,Z,Handelskai - Reichsbrück*,Handelskai - Reichsbrücke / Donaustadtbrücke,10,0,
OEFFGRUENPKTGOGD.2055,2055,POINT (16.42079562957907 48.21500540479331),Handelskai -*,Z,Handelskai - Reichsbrück*,Handelskai - Reichsbrücke / Donaustadtbrücke,10,0,
OEFFGRUENPKTGOGD.2056,2056,POINT (16.423937132379823 48.21280178024272),Handelskai -*,Z,Handelskai - Marina Wien,Handelskai / Marina Wien,10,0,
OEFFGRUENPKTGOGD.2057,2057,POINT (16.433908733823706 48.205182143186654),Handelskai -*,Z,Handelskai - Donaustadtb*,Handelskai - Donaustadtbrücke / Praterbrücke,10,0,
OEFFGRUENPKTGOGD.2058,2058,POINT (16.387320338573677 48.21444621751295),Czerningasse,Z,Czerningasse,Czerningasse,1,0,
OEFFGRUENPKTGOGD.2059,2059,POINT (16.393456409114656 48.20679859478973),Rudolf-von-a*,Z,Rudolf-von-alt-Platz,Rudolf-von-alt-Platz,1,0,
OEFFGRUENPKTGOGD.2060,2060,POINT (16.38880226670701 48.20135193983338),Rochusgasse,Z,Rochusgasse,Rochusgasse,1,0,
OEFFGRUENPKTGOGD.2061,2061,POINT (16.40930137543534 48.196517961511546),Ludwig-Koeßl*,Z,Ludwig-Koeßler-Platz,Ludwig-Koeßler-Platz,1,0,
OEFFGRUENPKTGOGD.2062,2062,POINT (16.412779527911393 48.18312349969634),Hyblerpark,Z,Hyblerpark,Hyblerpark,1,0,
OEFFGRUENPKTGOGD.2063,2063,POINT (16.453409544411446 48.176846095267194),Simmeringer *,Z,Simmeringer Haide,Simmeringer Haide,1,0,
OEFFGRUENPKTGOGD.2064,2064,POINT (16.44939679247305 48.16941718723062),Haindlgasse,Z,Haindlgasse,Haindlgasse,1,0,
OEFFGRUENPKTGOGD.2065,2065,POINT (16.474756348529972 48.1707009472328),Alberner Haf*,Z,Alberner Hafenzufstr.,Alberner Hafenzufahrtsstraße,1,0,
OEFFGRUENPKTGOGD.2066,2066,POINT (16.476412486167483 48.17023098547221),Alberner Haf*,Z,Alberner Hafenzufstr.,Alberner Hafenzufahrtsstraße,1,0,
OEFFGRUENPKTGOGD.2067,2067,POINT (16.45755329298143 48.16846455433561),Seeschlachtg*,Z,Seeschlachtgraben,Seeschlachtgraben,1,0,
OEFFGRUENPKTGOGD.2068,2068,POINT (16.456181250301043 48.17097779999852),Seeschlachtg*,Z,Seeschlachtgraben,Seeschlachtgraben,1,0,
OEFFGRUENPKTGOGD.2069,2069,POINT (16.480382068653455 48.16674000061595),Warneckestra*,Z,Warneckestraße,Warneckestraße,1,0,
OEFFGRUENPKTGOGD.2070,2070,POINT (16.480135219689142 48.16574107706925),Warneckestra*,Z,Warneckestraße,Warneckestraße,1,0,
OEFFGRUENPKTGOGD.2071,2071,POINT (16.469867700245814 48.150277074012934),Paul-Heyse-G*,Z,Paul-Heyse-Gasse,Paul-Heyse-Gasse,1,0,
OEFFGRUENPKTGOGD.2072,2072,POINT (16.470843521762262 48.150129512599),Paul-Heyse-G*,Z,Paul-Heyse-Gasse,Paul-Heyse-Gasse,1,0,
OEFFGRUENPKTGOGD.2073,2073,POINT (16.43764564518473 48.156872061758584),Feuerhalle S*,Z,Feuerhalle Si*,Grünanlage Feuerhalle Simmering,1,0,
OEFFGRUENPKTGOGD.2074,2074,POINT (16.44030658244153 48.155792292010986),Zentralfried*,Z,Zentralfriedhof,Zentralfriedhof,1,0,
OEFFGRUENPKTGOGD.2075,2075,POINT (16.44718157374367 48.15952457934564),Kaiser-Ebers*,Z,Kaiser-Ebersdorf,Kaiser-Ebersdorf,1,0,
OEFFGRUENPKTGOGD.2076,2076,POINT (16.442883454887824 48.1681463767589),Seeschlachtw*,Z,Seeschlachtweg,Seeschlachtweg,1,0,
OEFFGRUENPKTGOGD.2077,2077,POINT (16.445001033178176 48.168140549144205),Seeschlachtw*,Z,Seeschlachtweg,Seeschlachtweg,1,0,
OEFFGRUENPKTGOGD.2078,2078,POINT (16.445477137145012 48.16862810704508),Seeschlachtw*,Z,Seeschlachtweg,Seeschlachtweg,1,0,
OEFFGRUENPKTGOGD.2079,2079,POINT (16.3829754694085 48.139557683785746),unt. Liesing,Z,An der Liesing / Kaistra*,An der Liesing / Kaistraße,10,0,
OEFFGRUENPKTGOGD.2080,2080,POINT (16.388947936201525 48.138083419198985),unt. Liesing,Z,An der Liesing / Kaistra*,An der Liesing / Kaistraße,10,0,
OEFFGRUENPKTGOGD.2081,2081,POINT (16.39198068548443 48.13789019087412),unt. Liesing,Z,An der Liesing/Untere Kai,Untere Kaistraße,1,0,
OEFFGRUENPKTGOGD.2082,2082,POINT (16.398856940460337 48.136489866415104),unt. Liesing,Z,An der Liesing / Untere *,An der Liesing / Untere Kaistraße,10,0,
OEFFGRUENPKTGOGD.2083,2083,POINT (16.40268278891012 48.136076893342455),unt. Liesing,Z,An der Liesing / Untere *,An der Liesing / Untere Kaistraße,10,0,
OEFFGRUENPKTGOGD.2084,2084,POINT (16.41457918043343 48.134200779299704),unt. Liesing,Z,An der Liesing / Klederi*,An der Liesing / Klederinger Straße,10,0,
OEFFGRUENPKTGOGD.2085,2085,POINT (16.4327107438666 48.13149660692091),unt. Liesing,Z,An der Liesing / Klederi*,An der Liesing / Klederinger Straße,10,0,
OEFFGRUENPKTGOGD.2086,2086,POINT (16.47086421737846 48.192752159286876),Lobau,Z,Lobau,Lobau,100,1,
OEFFGRUENPKTGOGD.2087,2087,POINT (16.263648711344413 48.21651227277977),Satzberg,Z,Satzberg,Satzberg,100,1,
OEFFGRUENPKTGOGD.2088,2088,POINT (16.264692663347127 48.21421847452229),Satzberg,Z,Satzberg,Satzberg,100,1,
OEFFGRUENPKTGOGD.2089,2089,POINT (16.255856803869204 48.20816366247278),Satzberg,Z,Satzberg,Satzberg,100,1,
OEFFGRUENPKTGOGD.2090,2090,POINT (16.25673623352548 48.20563934363844),Satzberg,Z,Satzberg,Satzberg,100,1,
OEFFGRUENPKTGOGD.2091,2091,POINT (16.253782378060034 48.21457954183911),Satzberg,Z,Satzberg,Satzberg,100,1,
OEFFGRUENPKTGOGD.2092,2092,POINT (16.25797573495908 48.216063727800645),Satzberg,Z,Satzberg,Satzberg,100,1,
OEFFGRUENPKTGOGD.2093,2093,POINT (16.485000562516593 48.163526834464584),Schneidergrd,Z,Schneidergrund,Schneidergrund,1,0,
OEFFGRUENPKTGOGD.2094,2094,POINT (16.23156015688321 48.13802802280538),WienerwaldS,Z,Wienerwald,Wienerwald,100,1,
OEFFGRUENPKTGOGD.2095,2095,POINT (16.25583337416597 48.15958912272384),WienerwaldS,Z,Wienerwald,Wienerwald,100,1,
OEFFGRUENPKTGOGD.2096,2096,POINT (16.251935816791306 48.15306593896905),WienerwaldS,Z,Wienerwald,Wienerwald,100,1,
OEFFGRUENPKTGOGD.2097,2097,POINT (16.254429160286772 48.14962130420889),WienerwaldS,Z,Wienerwald,Wienerwald,100,1,
OEFFGRUENPKTGOGD.2098,2098,POINT (16.24584851390177 48.13876938525566),WienerwaldS,Z,Wienerwald,Wienerwald,100,1,
OEFFGRUENPKTGOGD.2099,2099,POINT (16.254294945303855 48.14371743945634),WienerwaldS,Z,Wienerwald,Wienerwald,100,1,
OEFFGRUENPKTGOGD.2100,2100,POINT (16.243714287958042 48.13394272120057),WienerwZugb,Z,Zugberg,Zugberg,100,1,
OEFFGRUENPKTGOGD.2101,2101,POINT (16.2503005402292 48.134499579705626),WienerwZugb,Z,Zugberg,Zugberg,100,1,
OEFFGRUENPKTGOGD.2102,2102,POINT (16.25538785892481 48.13193076554454),WienerwZugb,Z,Zugberg,Zugberg,100,1,
OEFFGRUENPKTGOGD.2103,2103,POINT (16.25358971055295 48.13391932555802),WienerwZugb,Z,Zugberg,Zugberg,100,1,
OEFFGRUENPKTGOGD.2104,2104,POINT (16.208180564489915 48.20370939617506),WienerwGelbMü,Z,Mühlberg,Mühlberg,100,1,
OEFFGRUENPKTGOGD.2105,2105,POINT (16.27904976342999 48.226991698895226),WienerwaldNW,Z,Schwarzenbergpark,Schwarzenbergpark,100,1,
OEFFGRUENPKTGOGD.2106,2106,POINT (16.28585334427811 48.23274115112774),WienerwaldNW,Z,Schwarzenbergpark,Schwarzenbergpark,100,1,
OEFFGRUENPKTGOGD.2107,2107,POINT (16.28259583400017 48.236725179025974),WienerwaldNW,Z,Schwarzenbergpark,Schwarzenbergpark,100,1,
OEFFGRUENPKTGOGD.2108,2108,POINT (16.283628062212216 48.2389094392165),WienerwaldNW,Z,Schwarzenbergpark,Schwarzenbergpark,100,1,
OEFFGRUENPKTGOGD.2109,2109,POINT (16.258739852838037 48.24329092977298),WienerwaldNW,Z,Schwarzenbergpark,Schwarzenbergpark,100,1,
OEFFGRUENPKTGOGD.2110,2110,POINT (16.263322273424407 48.24576253117749),WienerwaldNW,Z,Schwarzenbergpark,Schwarzenbergpark,100,1,
OEFFGRUENPKTGOGD.2111,2111,POINT (16.27781483313604 48.25361302127052),WienerwaldNW,Z,Schwarzenbergpark,Schwarzenbergpark,100,1,
OEFFGRUENPKTGOGD.2112,2112,POINT (16.27440594528177 48.25382557167921),WienerwaldNW,Z,Schwarzenbergpark,Schwarzenbergpark,100,1,
OEFFGRUENPKTGOGD.2113,2113,POINT (16.27364072627011 48.25058742932603),WienerwaldNW,Z,Schwarzenbergpark,Schwarzenbergpark,100,1,
OEFFGRUENPKTGOGD.2114,2114,POINT (16.279273566079713 48.2510445941522),WienerwaldNW,Z,Schwarzenbergpark,Schwarzenbergpark,100,1,
OEFFGRUENPKTGOGD.2115,2115,POINT (16.285238251613332 48.25371346611339),WienerwaldNW,Z,Schwarzenbergpark,Schwarzenbergpark,100,1,
OEFFGRUENPKTGOGD.2116,2116,POINT (16.2182009397829 48.21282842103075),WienerwBuchbg,Z,Laudonscher Wald,Laudonscher Wald,100,1,
OEFFGRUENPKTGOGD.2117,2117,POINT (16.2051926120429 48.21265942739771),WienerwBuchbg,Z,Laudonscher Wald,Laudonscher Wald,100,1,
OEFFGRUENPKTGOGD.2118,2118,POINT (16.196133850324564 48.22334254064591),WienerwBuchbg,Z,Laudonscher Wald,Laudonscher Wald,100,1,
OEFFGRUENPKTGOGD.2119,2119,POINT (16.19972029121648 48.23096520330144),WienerwaldNW,Z,Wienerwald,Baumgartner Wald,100,1,
OEFFGRUENPKTGOGD.2120,2120,POINT (16.209801160564865 48.22505039822164),WienerwaldNW,Z,Wienerwald,Baumgartner Wald,100,1,
OEFFGRUENPKTGOGD.2121,2121,POINT (16.227610545946934 48.21841826995608),WienerwaldNW,Z,Wienerwald,Baumgartner Wald,100,1,
OEFFGRUENPKTGOGD.2122,2122,POINT (16.23378858236947 48.21596889317923),WienerwaldNW,Z,Wienerwald,Baumgartner Wald,100,1,
OEFFGRUENPKTGOGD.2123,2123,POINT (16.23766365779646 48.21735475974347),WienerwaldNW,Z,Wienerwald,Baumgartner Wald,100,1,
OEFFGRUENPKTGOGD.2124,2124,POINT (16.23859942281718 48.22104895822701),WienerwaldNW,Z,Wienerwald,Baumgartner Wald,100,1,
OEFFGRUENPKTGOGD.2125,2125,POINT (16.24437611705647 48.225627760143055),WienerwaldNW,Z,Wienerwald,Baumgartner Wald,100,1,
OEFFGRUENPKTGOGD.2126,2126,POINT (16.253003067873752 48.19838970429401),Lainzer Tier*,Z,Lainzer Tiergarten,Lainzer Tiergarten,100,1,
OEFFGRUENPKTGOGD.2127,2127,POINT (16.256843259069807 48.16690682658946),Lainzer Tier*,Z,Lainzer Tiergarten,Lainzer Tiergarten,100,1,
OEFFGRUENPKTGOGD.2128,2128,POINT (16.253316211346526 48.18666219533367),Lainzer Tier*,Z,Lainzer Tiergarten,Lainzer Tiergarten,100,1,
OEFFGRUENPKTGOGD.2129,2129,POINT (16.288127219906805 48.25040079709204),WienerwaldNW,Z,Dorotheer Wald,Dorotheer Wald,100,1,
OEFFGRUENPKTGOGD.2130,2130,POINT (16.29288267513453 48.24919944899174),WienerwaldNW,Z,Dorotheer Wald,Dorotheer Wald,100,1,
OEFFGRUENPKTGOGD.2131,2131,POINT (16.296859702867547 48.246654416931115),WienerwaldNW,Z,Dorotheer Wald,Dorotheer Wald,100,1,
OEFFGRUENPKTGOGD.2132,2132,POINT (16.293260866386387 48.245820568294114),WienerwaldNW,Z,Dorotheer Wald,Dorotheer Wald,100,1,
OEFFGRUENPKTGOGD.2133,2133,POINT (16.29787317404771 48.23960500414312),Pötzleinsdor*,Z,Pötzleinsdorfer Schloßpa*,Pötzleinsdorfer Schloßpark,100,1,
OEFFGRUENPKTGOGD.2134,2134,POINT (16.29454062635949 48.242408710027604),Pötzleinsdor*,Z,Pötzleinsdorfer Schloßpa*,Pötzleinsdorfer Schloßpark,100,1,
OEFFGRUENPKTGOGD.2135,2135,POINT (16.303440221796333 48.23907800903472),Pötzleinsdor*,Z,Pötzleinsdorfer Schloßpa*,Pötzleinsdorfer Schloßpark,100,0,
OEFFGRUENPKTGOGD.2136,2136,POINT (16.269987239456157 48.184538021036936),Roter Berg,Z,Park Roter Berg,Parkanlage Roter Berg,10,0,
OEFFGRUENPKTGOGD.2137,2137,POINT (16.269632536618342 48.181693512009616),Roter Berg,Z,Park Roter Berg,Parkanlage Roter Berg,10,0,
OEFFGRUENPKTGOGD.2138,2138,POINT (16.267951101058447 48.18187267408329),Roter Berg,Z,Park Roter Berg,Parkanlage Roter Berg,10,0,
OEFFGRUENPKTGOGD.2139,2139,POINT (16.275332371046282 48.181960330776256),Roter Berg,Z,Park Roter Berg,Parkanlage Roter Berg,10,0,
OEFFGRUENPKTGOGD.2140,2140,POINT (16.272416396279002 48.18544605757803),Roter Berg,Z,Park Roter Berg,Parkanlage Roter Berg,10,0,
OEFFGRUENPKTGOGD.2141,2141,POINT (16.31327727923574 48.18723862789731),Schönbrunner*,Z,Schönbrunner Schloßbrücke,Schönbrunner Schloßbrücke,1,0,
OEFFGRUENPKTGOGD.2142,2142,POINT (16.31844890434243 48.18378037417936),Schönbrunn,Z,Schönbrunn,Schlosspark Schönbrunn,10,0,
OEFFGRUENPKTGOGD.2143,2143,POINT (16.302387686437523 48.18606071741264),Schönbrunn,Z,Schönbrunn,Schlosspark Schönbrunn,10,0,
OEFFGRUENPKTGOGD.2144,2144,POINT (16.298891488381997 48.179515521692494),Maxingpark,Z,Maxingpark,Maxingpark,1,0,
OEFFGRUENPKTGOGD.2145,2145,POINT (16.298806739954546 48.17917706760299),Maxingpark,Z,Maxingpark,Maxingpark,1,0,
OEFFGRUENPKTGOGD.2146,2146,POINT (16.397925728981534 48.1680165229036),Laaer Wald,Z,Laaer Wald,Erholungsgebiet Laaer Wald,10,1,
OEFFGRUENPKTGOGD.2147,2147,POINT (16.406131131862608 48.161079334588436),Laaer Wald,Z,Laaer Wald,Erholungsgebiet Laaer Wald,10,1,
