FID,OBJECTID,SHAPE,TEXT13ID,LAENGE,SE_ANNO_CAD_DATA
OEFFGRUENLINGOGD.527,527,"LINESTRING (16.45477954183116 48.2179246876713, 16.457568299979684 48.21780794393255)",Mühlgrund,207.642642,
OEFFGRUENLINGOGD.528,528,"LINESTRING (16.45382491354109 48.21597573190627, 16.456729995055003 48.21564873240237)",Mühlgrund,218.929855,
OEFFGRUENLINGOGD.529,529,"LINESTRING (16.448335039406217 48.21637245238709, 16.44768018143202 48.21627739738664)",Mühlgrund,49.799463,
OEFFGRUENLINGOGD.530,530,"LINESTRING (16.448183358931978 48.21761541712262, 16.44814474598614 48.217756017923556)",Mühlgrund,15.895336,
OEFFGRUENLINGOGD.531,531,"LINESTRING (16.459422551151505 48.22578399714977, 16.459351831677015 48.22571090203334)",Hausgrun dweg,9.678412,
OEFFGRUENLINGOGD.532,532,"LINESTRING (16.460356389778052 48.227018716750145, 16.460475271061796 48.22717222892398)",Hausgrun dweg,19.219727,
OEFFGRUENLINGOGD.533,533,"LINESTRING (16.453241718393528 48.22928997416787, 16.453426693479674 48.22922863299288)",Vernholzgasse,15.342308,
OEFFGRUENLINGOGD.534,534,"LINESTRING (16.45169032063133 48.22642870404554, 16.451961400727907 48.22645941158657)",Vernholzgasse,20.428357,
OEFFGRUENLINGOGD.535,535,"LINESTRING (16.4711376098966 48.236855582006136, 16.469700727579013 48.237257832435574)",Quadenstraße,115.729874,
OEFFGRUENLINGOGD.536,536,"LINESTRING (16.471927523216536 48.23596619605716, 16.471958144561036 48.23589254115732)",Quadenstraße,8.500157,
OEFFGRUENLINGOGD.537,537,"LINESTRING (16.492859274282694 48.21744603980102, 16.492746918392367 48.21746774600614)",Groß-Enzersd*,8.691261,
OEFFGRUENLINGOGD.538,538,"LINESTRING (16.492640447525602 48.21788675403776, 16.492608539687037 48.217898180139734)",Groß-Enzersd*,2.690065,
OEFFGRUENLINGOGD.539,539,"LINESTRING (16.49028205321128 48.21703989260221, 16.49031405369864 48.216967036499284)",Groß-Enzersd*,8.443103,
OEFFGRUENLINGOGD.540,540,"LINESTRING (16.490351357866157 48.21724096954343, 16.490378885224708 48.21727373606884)",Groß-Enzersd*,4.178475,
OEFFGRUENLINGOGD.541,541,"LINESTRING (16.487760400298768 48.22999758037598, 16.48777698501622 48.23003328016632)",Kornblumenweg,4.1565,
OEFFGRUENLINGOGD.542,542,"LINESTRING (16.486370530114364 48.223984285894666, 16.486320092263057 48.223867707004786)",Reglergasse,13.493954,
OEFFGRUENLINGOGD.543,543,"LINESTRING (16.487647492339434 48.226698722306615, 16.487684092700434 48.22678689595468)",Reglergasse,10.174681,
OEFFGRUENLINGOGD.544,544,"LINESTRING (16.4878923728395 48.23249146756305, 16.48796895812696 48.23217464501918)",Hausfeldstra*,35.685893,
OEFFGRUENLINGOGD.545,545,"LINESTRING (16.498745934669326 48.23411971487622, 16.498750292631215 48.23416830224132)",AdaltenSch,5.412417,
OEFFGRUENLINGOGD.546,546,"LINESTRING (16.509678077373895 48.23484278529928, 16.509682734803885 48.234917125447076)",Ostbahnbegle*,8.273576,
OEFFGRUENLINGOGD.547,547,"LINESTRING (16.495508083091583 48.23977613502899, 16.495516876113154 48.239799273851176)",Pfalzgasse,2.654556,
OEFFGRUENLINGOGD.548,548,"LINESTRING (16.488452499342042 48.236095356516444, 16.488488997875564 48.23608805876651)",Am Heidjöchl,2.830128,
OEFFGRUENLINGOGD.549,549,"LINESTRING (16.49652379351133 48.24905000480523, 16.496525038353163 48.249099281747874)",Stadlbreiten_,5.480199,
OEFFGRUENLINGOGD.550,550,"LINESTRING (16.49491684739776 48.24632989515791, 16.494973365853788 48.24631350983175)",Stadlbreiten_,4.576005,
OEFFGRUENLINGOGD.551,551,"LINESTRING (16.472054117945557 48.239621636221564, 16.471971492382586 48.23965665334739)",Spargelfeld-*,7.268379,
OEFFGRUENLINGOGD.552,552,"LINESTRING (16.469489176932207 48.23711980780714, 16.46954706977003 48.23709537191179)",Spargelfeld *,5.086966,
OEFFGRUENLINGOGD.553,553,"LINESTRING (16.4658622627557 48.23733547371487, 16.46584407665809 48.237314079795716)",Spargelfeld *,2.735736,
OEFFGRUENLINGOGD.554,554,"LINESTRING (16.471545386603992 48.23927874961447, 16.471595007681188 48.23926023992456)",Städtischer *,4.221597,
OEFFGRUENLINGOGD.555,555,"LINESTRING (16.472313408127707 48.240085074360124, 16.472359735083554 48.24006544050822)",Städtischer *,4.075266,
OEFFGRUENLINGOGD.556,556,"LINESTRING (16.47075048800239 48.2421776364258, 16.470802186372538 48.24224095670517)",Städtischer *,8.020012,
OEFFGRUENLINGOGD.557,557,"LINESTRING (16.47335353589628 48.24123298798622, 16.47338669303387 48.24127235897116)",Städtischer *,5.023104,
OEFFGRUENLINGOGD.558,558,"LINESTRING (16.461158778675937 48.23826915572031, 16.46097348314051 48.238221726860466)",Hirschst/ ,14.739897,
OEFFGRUENLINGOGD.559,559,"LINESTRING (16.462215692418177 48.23539466934592, 16.4621496006542 48.2354462356466)",Hirschst. Au*,7.54874,
OEFFGRUENLINGOGD.560,560,"LINESTRING (16.459044549403508 48.234193499667306, 16.45895289461787 48.234061864385886)",Rothergasse,16.143464,
OEFFGRUENLINGOGD.561,561,"LINESTRING (16.54091842165741 48.219522575561506, 16.54091461690787 48.21946784544218)",Gernotgasse,6.092332,
OEFFGRUENLINGOGD.562,562,"LINESTRING (16.537667502913287 48.219608394740604, 16.537664740445162 48.219568037362436)",Gernotgasse,4.492269,
OEFFGRUENLINGOGD.563,563,"LINESTRING (16.53952455524554 48.22451395018142, 16.539529133242212 48.22457490938886)",Gernotgasse,6.786952,
OEFFGRUENLINGOGD.564,564,"LINESTRING (16.546629050249255 48.22002585331981, 16.546605829151822 48.21997788763731)",NEslarnStr.uU,5.605767,
OEFFGRUENLINGOGD.565,565,"LINESTRING (16.547055467990468 48.224275268295735, 16.547059571286752 48.224330222449325)",NEslarnStr.uU,6.118287,
OEFFGRUENLINGOGD.566,566,"LINESTRING (16.547134562542745 48.22441039189741, 16.547128406663358 48.22432792784857)",NEslarnStr.uU,9.181079,
OEFFGRUENLINGOGD.567,567,"LINESTRING (16.54886390692414 48.229999413868924, 16.548870057349383 48.230090431138464)",NEslarnStr.uU,10.131083,
OEFFGRUENLINGOGD.568,568,"LINESTRING (16.551966786052372 48.237440903070095, 16.55198087660926 48.23732697582368)",ÖBB Ostbahn *,12.711459,
OEFFGRUENLINGOGD.569,569,"LINESTRING (16.54774610254759 48.24021909019349, 16.547547955746644 48.240220312776394)",ÖBB Ostbahn *,14.718809,
OEFFGRUENLINGOGD.570,570,"LINESTRING (16.529064495553676 48.23624606890919, 16.52899611185955 48.23626053583049)",ÖBB Ostbahn *,5.328502,
OEFFGRUENLINGOGD.571,571,"LINESTRING (16.53611628559506 48.25862746805122, 16.536122366261548 48.25865405547408)",Speierlingga*,2.990712,
OEFFGRUENLINGOGD.572,572,"LINESTRING (16.53377571962578 48.253903784368475, 16.533767941850023 48.253869657196255)",Speierlingga*,3.838527,
OEFFGRUENLINGOGD.573,573,"LINESTRING (16.538453616324215 48.23621532949606, 16.538498037637332 48.23621848162744)",ÖBB Ostbahn *,3.318398,
OEFFGRUENLINGOGD.574,574,"LINESTRING (16.526930083367333 48.230830070488906, 16.526858492944825 48.2308426295352)",ÖBB Ostbahn *,5.498933,
OEFFGRUENLINGOGD.575,575,"LINESTRING (16.520568885354308 48.2251249390201, 16.520571938276333 48.22517861246411)",Niklas-Eslar*,5.972581,
OEFFGRUENLINGOGD.576,576,"LINESTRING (16.51106743246189 48.215545953276944, 16.51108458963708 48.2155211959417)",Niklas-Eslar*,3.033847,
OEFFGRUENLINGOGD.577,577,"LINESTRING (16.510507878253613 48.215380536178785, 16.510583020579663 48.21535912361009)",Eßlinger Hau*,6.070624,
OEFFGRUENLINGOGD.578,578,"LINESTRING (16.51717325079921 48.22585686917001, 16.517217580425793 48.22584915784634)",Niklas-Eslar*,3.403473,
OEFFGRUENLINGOGD.579,579,"LINESTRING (16.522250565015224 48.24160932041796, 16.522017771888464 48.242090872720084)",Lange Neuris*,56.269422,
OEFFGRUENLINGOGD.580,580,"LINESTRING (16.50563758578932 48.2528931475164, 16.505629906876784 48.25287587857888)",Breitenlee B*,2.003127,
OEFFGRUENLINGOGD.581,581,"LINESTRING (16.5044203920146 48.25689592387721, 16.504177023889667 48.2565162160698)",Breitenlee B*,45.926991,
OEFFGRUENLINGOGD.582,582,"LINESTRING (16.51483748225854 48.25078904374979, 16.514806565454805 48.2507021391903)",Breitenlee B*,9.932497,
OEFFGRUENLINGOGD.583,583,"LINESTRING (16.50168982767894 48.253861885953704, 16.501686176547146 48.25377712216694)",AgavenwegO,9.429336,
OEFFGRUENLINGOGD.584,584,"LINESTRING (16.50013976169098 48.25445570829105, 16.50014191841988 48.25449592149291)",AgavenwegO,4.474435,
OEFFGRUENLINGOGD.585,585,"LINESTRING (16.500189649580047 48.27695092991886, 16.500270349564026 48.27696654628913)",Badeteich Sü*,6.236653,
OEFFGRUENLINGOGD.586,586,"LINESTRING (16.50006539639134 48.258458801836625, 16.500093899237385 48.25844073360703)",Breitenlee B*,2.918183,
OEFFGRUENLINGOGD.587,587,"LINESTRING (16.482321946785163 48.271420442200444, 16.482268125161625 48.27140967398473)",Badeteich Sü*,4.170956,
OEFFGRUENLINGOGD.588,588,"LINESTRING (16.478487076814595 48.26983128449589, 16.47840506590805 48.26986685746393)",Breitenlee B*,7.260346,
OEFFGRUENLINGOGD.589,589,"LINESTRING (16.479110966097448 48.27376526126689, 16.47911486560368 48.27377810572382)",Zwerchäckerw*,1.4573,
OEFFGRUENLINGOGD.590,590,"LINESTRING (16.478410820357244 48.27001714004123, 16.47848746384996 48.27003405285219)",Zwerchäckerw*,5.992454,
OEFFGRUENLINGOGD.591,591,"LINESTRING (16.488947751249114 48.26083684459437, 16.48892266718548 48.260820726341095)",Breitenlee B*,2.584787,
OEFFGRUENLINGOGD.592,592,"LINESTRING (16.478259724793773 48.26964720767136, 16.478202933359242 48.2696739855466)",Breitenlee B*,5.16147,
OEFFGRUENLINGOGD.593,593,"LINESTRING (16.475236762803426 48.273108743869386, 16.475524725787505 48.27318777687132)",Breitenlee B*,23.111929,
OEFFGRUENLINGOGD.594,594,"LINESTRING (16.476006649615766 48.270682206832326, 16.47575494371056 48.270580199505275)",Breitenlee B*,21.858748,
OEFFGRUENLINGOGD.595,595,"LINESTRING (16.50218454805236 48.29025197368939, 16.502282097660657 48.290264058784196)",Elfingerweg,7.362506,
OEFFGRUENLINGOGD.596,596,"LINESTRING (16.495882731255186 48.256468852244595, 16.495906866169523 48.25648633726324)",Pelargonienw*,2.64424,
OEFFGRUENLINGOGD.597,597,"LINESTRING (16.496691206390548 48.25478555798019, 16.496669147741862 48.25473599540423)",Pelargonienw*,5.749462,
OEFFGRUENLINGOGD.598,598,"LINESTRING (16.482976037639276 48.251606767123725, 16.48309655924944 48.251562751860064)",Spargelfelds*,10.201054,
OEFFGRUENLINGOGD.599,599,"LINESTRING (16.486030949643887 48.25691862930495, 16.486052992604773 48.256963259405026)",Spargelfelds*,5.225669,
OEFFGRUENLINGOGD.600,600,"LINESTRING (16.470237127749638 48.230740869224334, 16.47025361142314 48.230735287726326)",Hirschst St*,1.37291,
OEFFGRUENLINGOGD.601,601,"LINESTRING (16.426739360921378 48.25767366329934, 16.426732554422475 48.2576416226534)",Satzingerweg,3.598475,
OEFFGRUENLINGOGD.602,602,"LINESTRING (16.42791199973753 48.260201182576914, 16.427971576564534 48.26041362474501)",Satzingerweg,24.03343,
OEFFGRUENLINGOGD.603,603,"LINESTRING (16.43481561466623 48.2676079776436, 16.43477081148234 48.267502676512784)",Schönthalerg*,12.172392,
OEFFGRUENLINGOGD.604,604,"LINESTRING (16.43364839512768 48.26983186921285, 16.433525442699036 48.26921065765725)",Schönthalerg*,69.677094,
OEFFGRUENLINGOGD.605,605,"LINESTRING (16.44401863939707 48.26613649949068, 16.444022980090296 48.266322966182265)",Stadlweg,20.736971,
OEFFGRUENLINGOGD.606,606,"LINESTRING (16.443969874854673 48.26476957511718, 16.443943584757353 48.264737155417315)",Stadlweg,4.099455,
OEFFGRUENLINGOGD.607,607,"LINESTRING (16.460133104447287 48.28035463731223, 16.460199238189663 48.28033684330199)",Pinka gasse,5.292302,
OEFFGRUENLINGOGD.608,608,"LINESTRING (16.460280005138365 48.28059850914672, 16.460346469024888 48.280580625664626)",Pinka gasse,5.318726,
OEFFGRUENLINGOGD.609,609,"LINESTRING (16.460715308029823 48.28203584919511, 16.460845383246784 48.28202739133139)",Pinka-gasse,9.699687,
OEFFGRUENLINGOGD.610,610,"LINESTRING (16.46063538581305 48.28128288183298, 16.46061137609498 48.281243599157015)",Pinka-gasse,4.717617,
OEFFGRUENLINGOGD.611,611,"LINESTRING (16.438395788579946 48.27946014087675, 16.438383494109974 48.27948832799406)",Katharina-SG*,3.264453,
OEFFGRUENLINGOGD.612,612,"LINESTRING (16.4369520776062 48.27526704986103, 16.436893798227242 48.275267922948636)",Katharina-SG*,4.327065,
OEFFGRUENLINGOGD.613,613,"LINESTRING (16.456596334759 48.2779849297634, 16.45653517970695 48.27810990758301)",E-Kein-G,14.619672,
OEFFGRUENLINGOGD.614,614,"LINESTRING (16.455648775785107 48.27499464903041, 16.455636778278745 48.27491926717175)",E-Kein-G,8.429398,
OEFFGRUENLINGOGD.615,615,"LINESTRING (16.457633377261757 48.27473593345652, 16.457705501422623 48.274720047355025)",E-Kein-G,5.637611,
OEFFGRUENLINGOGD.616,616,"LINESTRING (16.456558880731436 48.269801832168, 16.45664860300127 48.269798574343476)",Seyringer St*,6.670483,
OEFFGRUENLINGOGD.617,617,"LINESTRING (16.456226386157535 48.272452570315316, 16.455437284439917 48.27248842028492)",Seyringer St*,58.71234,
OEFFGRUENLINGOGD.618,618,"LINESTRING (16.44556440115374 48.275259031352014, 16.44545984697862 48.27524535438358)",Park Kürschn*,7.908486,
OEFFGRUENLINGOGD.619,619,"LINESTRING (16.44647896881478 48.274191897428764, 16.446410552964384 48.27418006976426)",Park Kürschn*,5.246034,
OEFFGRUENLINGOGD.620,620,"LINESTRING (16.42233916402762 48.27613541809442, 16.42229127541202 48.27609039153612)",Ruthnergasse,6.140319,
OEFFGRUENLINGOGD.621,621,"LINESTRING (16.39889209644516 48.27691127676767, 16.39882802195264 48.27693457773424)",Ödenburger S*,5.415958,
OEFFGRUENLINGOGD.622,622,"LINESTRING (16.394088025034097 48.28799018681351, 16.39416738869511 48.28803719568426)",Marchfeldkan*,7.874705,
OEFFGRUENLINGOGD.623,623,"LINESTRING (16.39575581719218 48.292504931580396, 16.395828270208046 48.29253087395045)",Feld-Streb.O,6.10128,
OEFFGRUENLINGOGD.624,624,"LINESTRING (16.41204976389918 48.29866143503687, 16.412139344726302 48.29868307869777)",Feld-Streb.O,7.068716,
OEFFGRUENLINGOGD.625,625,"LINESTRING (16.41040616850118 48.29180424548584, 16.410435728337518 48.29180948730232)",Marchfeldkan*,2.269589,
OEFFGRUENLINGOGD.626,626,"LINESTRING (16.42370043960311 48.286903642481086, 16.42365334100406 48.28691585766148)",Großschopfpl*,3.749898,
OEFFGRUENLINGOGD.627,627,"LINESTRING (16.424864543981396 48.28658837645081, 16.424909363470192 48.286576214694385)",Großschopfpl*,3.590549,
OEFFGRUENLINGOGD.628,628,"LINESTRING (16.424561338424734 48.29724904218819, 16.42459005944904 48.2972825182482)",Johann-Weber*,4.289258,
OEFFGRUENLINGOGD.629,629,"LINESTRING (16.42449947978206 48.2970174291115, 16.424480769542225 48.29694221673197)",Johann-Weber*,8.47784,
OEFFGRUENLINGOGD.630,630,"LINESTRING (16.41671376939721 48.30119718066863, 16.41665055891757 48.30115330481643)",Freiheitspla*,6.767277,
OEFFGRUENLINGOGD.631,631,"LINESTRING (16.410180824402364 48.3019228101317, 16.41019003350121 48.30195835634282)",Park Stammer*,4.011255,
OEFFGRUENLINGOGD.632,632,"LINESTRING (16.298920694131297 48.2330296688709, 16.298909469630974 48.23299360006266)",Stefan-Zweig*,4.09647,
OEFFGRUENLINGOGD.633,633,"LINESTRING (16.3005077531944 48.23280247583696, 16.30054642101413 48.23284294881377)",Stefan-Zweig*,5.339082,
OEFFGRUENLINGOGD.634,634,"LINESTRING (16.300128497843517 48.239045896899825, 16.30015258003945 48.23902201687162)",Pötzleinsdor*,3.201705,
OEFFGRUENLINGOGD.635,635,"LINESTRING (16.33163811883168 48.21823060651471, 16.331625867613166 48.21813652948176)",Elterleinpla*,10.500493,
OEFFGRUENLINGOGD.636,636,"LINESTRING (16.331185818012617 48.21829080107694, 16.331169187864433 48.218163090286566)",Elterleinpla*,14.254548,
OEFFGRUENLINGOGD.637,637,"LINESTRING (16.35616391443611 48.23069189135883, 16.35607075301654 48.23069130597673)",Josef-Ludwig*,6.921523,
OEFFGRUENLINGOGD.638,638,"LINESTRING (16.352549969156353 48.23919989426318, 16.352562694007894 48.23925458414639)",Gatterburgga*,6.154315,
OEFFGRUENLINGOGD.639,639,"LINESTRING (16.342223604801365 48.2389753629191, 16.342176648553433 48.23902664245166)",Heinrichshüg*,6.684269,
OEFFGRUENLINGOGD.640,640,"LINESTRING (16.34221978933232 48.23883922873708, 16.342210407777088 48.2388088648395)",Heinrichshüg*,3.44751,
OEFFGRUENLINGOGD.641,641,"LINESTRING (16.351851600137728 48.244080670754144, 16.351821144121864 48.24413013709907)",Max-Patat-Weg,5.947443,
OEFFGRUENLINGOGD.642,642,"LINESTRING (16.33200495557569 48.25210688347576, 16.331956833893322 48.252123696187276)",Ettinghausen*,4.033073,
OEFFGRUENLINGOGD.643,643,"LINESTRING (16.332672537148653 48.25295230658212, 16.33262093778471 48.252971470265024)",Ettinghausen*,4.384463,
OEFFGRUENLINGOGD.644,644,"LINESTRING (16.313195241690206 48.2559863207894, 16.313219442892485 48.25597158050642)",WienerwaldNW,2.432295,
OEFFGRUENLINGOGD.645,645,"LINESTRING (16.31747981514192 48.24336755211547, 16.317427480613436 48.24339407426053)",Park Raffels*,4.879262,
OEFFGRUENLINGOGD.646,646,"LINESTRING (16.382993215378473 48.239982298221875, 16.383082852010048 48.23998736788966)",Park Vorgart*,6.681968,
OEFFGRUENLINGOGD.647,647,"LINESTRING (16.38274105457802 48.23861344980075, 16.382751941353906 48.23861912274211)",Park Vorgart*,1.025616,
OEFFGRUENLINGOGD.648,648,"LINESTRING (16.378316228617326 48.2405110207283, 16.378434546551908 48.24056123975924)",Park Stromst*,10.412501,
OEFFGRUENLINGOGD.649,649,"LINESTRING (16.368224135519856 48.23983529205494, 16.36814445844379 48.23978635933345)",Dietmayrgasse,8.039466,
OEFFGRUENLINGOGD.650,650,"LINESTRING (16.39055144806171 48.235407282558036, 16.390409717802296 48.23533152493517)",Park Traisen*,13.483828,
OEFFGRUENLINGOGD.651,651,"LINESTRING (16.393572799334468 48.23284599083577, 16.393428923617577 48.23277047629236)",Park Holubst*,13.592341,
OEFFGRUENLINGOGD.652,652,"LINESTRING (16.394609771190147 48.23196523868593, 16.394700591112894 48.23188977142572)",Park Holubst*,10.76769,
OEFFGRUENLINGOGD.653,653,"LINESTRING (16.393126832783775 48.231247261580705, 16.393228930236262 48.23130062921272)",Vorgartenstr*,9.630572,
OEFFGRUENLINGOGD.654,654,"LINESTRING (16.502255374252467 48.1601840148407, 16.5021800707422 48.15997633990945)",MannswAu,23.762183,
OEFFGRUENLINGOGD.655,655,"LINESTRING (16.478834762970013 48.204769737674035, 16.478854630588707 48.20480683326823)",Mühlwasser,4.381248,
OEFFGRUENLINGOGD.656,656,"LINESTRING (16.45989047998992 48.20394217695582, 16.460016283791333 48.203552328855594)",Schillerwass*,44.346477,
OEFFGRUENLINGOGD.657,657,"LINESTRING (16.46840932751324 48.19868118187034, 16.468324727513426 48.19867029674982)",Schillerwass*,6.404506,
OEFFGRUENLINGOGD.658,658,"LINESTRING (16.458414353528596 48.202932824445796, 16.458451779540912 48.20291635765014)",Schillerwass*,3.330486,
OEFFGRUENLINGOGD.659,659,"LINESTRING (16.490899304799647 48.21462694863138, 16.490937035373125 48.21462821530761)",Park Benjows*,2.807525,
OEFFGRUENLINGOGD.660,660,"LINESTRING (16.494067966628712 48.21650586348215, 16.49416591415133 48.21650847713428)",Baranygasse,7.284613,
OEFFGRUENLINGOGD.661,661,"LINESTRING (16.4871273487416 48.21726132373915, 16.487086039449174 48.2172083327236)",Siegesplatz,6.644073,
OEFFGRUENLINGOGD.662,662,"LINESTRING (16.479922810378252 48.2130496984749, 16.479830998748806 48.21311612358374)",Biberhaufenw*,10.055494,
OEFFGRUENLINGOGD.663,663,"LINESTRING (16.476242553130326 48.21314839177017, 16.476223554023086 48.21307060781115)",Park Asperne*,8.763733,
OEFFGRUENLINGOGD.664,664,"LINESTRING (16.47333779172291 48.21355574708685, 16.473375833175997 48.21363347639669)",Wulzendorf-S*,9.09379,
OEFFGRUENLINGOGD.665,665,"LINESTRING (16.47331272346582 48.21076047304727, 16.47332887888708 48.21081381566378)",Mühlwasser,6.051772,
OEFFGRUENLINGOGD.666,666,"LINESTRING (16.470955530702877 48.21223859064004, 16.471054407054584 48.212233644344586)",Leo-Bredl-Ga*,7.369,
OEFFGRUENLINGOGD.667,667,"LINESTRING (16.448848305622406 48.21370435155755, 16.448868971719723 48.21374630240448)",Mühlwasserst*,4.911082,
OEFFGRUENLINGOGD.668,668,"LINESTRING (16.4547493324181 48.20780968432934, 16.454591371562543 48.20787164034035)",Zillbauerpla*,13.612594,
OEFFGRUENLINGOGD.669,669,"LINESTRING (16.438522307298623 48.213475439675996, 16.43856052929089 48.213482642407186)",unt.alt.D.,2.951322,
